Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Apartamento,Centro,Matinhos,1,2,135,2,120000000.0
Sobrado,Juvevê,Curitiba,4,3,254,2,120000000.0
Sobrado,Maria Antonieta,Pinhais,4,3,389,3,119900000.0
Casa,Pilarzinho,Curitiba,2,3,165,3,119900000.0
Sobrado,Parque Do Som,Pato Branco,2,3,230,1,119800000.0
Apartamento,Cristo Rei,Curitiba,1,3,184,3,119700000.0
Casa,Bacacheri,Curitiba,4,4,237,2,119500000.0
Sobrado,Santa Cândida,Curitiba,11,3,200,2,119500000.0
Casa,Santa Quitéria,Curitiba,3,6,282,4,119000000.0
Sobrado,Jardim Das Américas,Curitiba,2,4,300,3,119000000.0
Cobertura,Centro,Curitiba,3,3,350,6,119000000.0
Sobrado,Capão Raso,Curitiba,2,6,355,4,119000000.0
Apartamento,Cabral,Curitiba,2,2,134,2,119000000.0
Garden,Água Verde,Curitiba,1,3,184,1,119000000.0
Casa,Bacacheri,Curitiba,4,3,309,2,119000000.0
Casa,Xaxim,Curitiba,3,4,454,4,119000000.0
Casa,Campo Comprido,Curitiba,8,3,289,3,119000000.0
Casa,Tarumã,Curitiba,8,5,252,3,119000000.0
Sobrado,Capão Da Imbuia,Curitiba,2,4,268,3,119000000.0
Apartamento,Atiradores,Joinville,3,3,301,5,118500000.0
Apartamento,Caioba,Matinhos,1,3,120,2,118500000.0
Apartamento,Mercês,Curitiba,2,4,314,4,118000000.0
Sobrado,Guabirotuba,Curitiba,0,3,211,0,118000000.0
Apartamento,Cristo Rei,Curitiba,2,2,218,4,118000000.0
Casa,Boa Vista,Curitiba,1,3,207,3,118000000.0
Sobrado,Alto Da Xv,Guarapuava,2,3,234,4,118000000.0
Apartamento,Mossunguê,Curitiba,1,2,71,2,117937400.0
Casa,Bacacheri,Curitiba,4,3,196,5,117000000.0
Sobrado,Praia De Leste,Pontal Do Paraná,2,3,125,4,117000000.0
Casa,Água Verde,Curitiba,4,3,204,3,117000000.0
Cobertura,Balneário Rainha Do Mar,Itapoá,2,3,150,3,116900000.0
Sobrado,Campo Comprido,Curitiba,2,3,192,3,115500000.0
Apartamento,Alto Da Glória,Curitiba,2,3,195,4,115500000.0
Sobrado,São Gabriel,Colombo,2,3,195,3,115000000.0
Apartamento,Seminário,Curitiba,2,3,221,3,115000000.0
Casa,Pinheiros,Pato Branco,1,3,229,3,115000000.0
Casa,Santa Felicidade,Curitiba,8,3,199,0,115000000.0
Casa,Boqueirão,Curitiba,6,6,370,3,115000000.0
Casa,Santa Quitéria,Curitiba,4,4,150,3,115000000.0
Casa,Seminário,Curitiba,2,5,200,4,115000000.0
Apartamento,Centro,Pato Branco,2,3,287,3,115000000.0
Sobrado,Parque Do Som,Pato Branco,2,3,200,2,115000000.0
Sobrado,São Gabriel,Colombo,2,3,195,3,115000000.0
Sobrado,Pinheirinho,Curitiba,1,3,206,2,115000000.0
Casa,São Francisco,Pato Branco,4,3,316,3,114900000.0
Apartamento,Orfãs,Ponta Grossa,2,3,237,2,114300000.0
Apartamento,Mossunguê,Curitiba,0,2,71,1,114200200.0
Apartamento,Mossunguê,Curitiba,0,2,71,1,114200200.0
Apartamento,Mossunguê,Curitiba,0,2,71,2,114200200.0
Apartamento,Mossunguê,Curitiba,0,2,61,1,114200200.0
Apartamento,Mossunguê,Curitiba,0,3,71,1,114200200.0
Apartamento,Mossunguê,Curitiba,0,2,71,0,114200200.0
Apartamento,Mossunguê,Curitiba,0,1,71,2,114200200.0
Loft,Mossunguê,Curitiba,0,1,61,2,114200200.0
Apartamento,Mossunguê,Curitiba,0,2,61,1,114200200.0
Casa,Parolin,Curitiba,4,5,283,4,113000000.0
Casa,Boqueirão,Curitiba,6,6,255,3,113000000.0
Casa,Guaíra,Curitiba,2,3,318,2,113000000.0
Apartamento,Balneário Perequê,Porto Belo,2,3,159,4,112400000.0
Apartamento,Orfãs,Ponta Grossa,2,4,231,2,112200000.0
Apartamento,Orfãs,Ponta Grossa,2,3,255,2,112200000.0
Cobertura,Balneario Gaivotas,Matinhos,2,3,153,4,112028157.0
Apartamento,Brasília,Pato Branco,3,3,258,2,111300000.0
Apartamento,Centro,Pato Branco,2,3,257,2,110975579.0
Apartamento,Orfãs,Ponta Grossa,2,3,255,2,110800000.0
Apartamento,Orfãs,Ponta Grossa,2,4,237,2,110800000.0
Apartamento,Água Verde,Curitiba,2,2,81,2,110541805.0
Apartamento,Bacacheri,Curitiba,2,4,289,3,110000000.0
Cobertura,Boa Vista,Curitiba,2,3,232,3,110000000.0
Sobrado,Vista Alegre,Curitiba,0,4,235,3,110000000.0
Casa,Rebouças,Curitiba,8,3,362,3,110000000.0
Casa,Cabral,Curitiba,0,4,262,0,110000000.0
Casa,Jardim Das Américas,Curitiba,4,3,109,1,110000000.0
Apartamento,Bigorrilho,Curitiba,2,3,168,3,110000000.0
Casa,Ahú,Curitiba,3,3,250,2,110000000.0
Casa,Tingui,Curitiba,4,5,205,0,110000000.0
Cobertura,Centro,Matinhos,1,4,194,2,110000000.0
Apartamento,Balneário Paese,Itapoá,2,3,112,2,110000000.0
Sobrado,Sítio Cercado,Curitiba,3,6,363,3,110000000.0
Casa,Tingui,Curitiba,8,4,275,4,110000000.0
Cobertura,Uvaranas,Ponta Grossa,3,3,228,2,110000000.0
Cobertura,Cabral,Curitiba,0,4,277,2,110000000.0
Casa,Vista Alegre,Curitiba,2,5,285,3,110000000.0
Sobrado,Jardim Canadá,Pontal Do Paraná,3,4,180,5,110000000.0
Casa,Estrela,Ponta Grossa,3,4,462,2,110000000.0
Apartamento,Mercês,Curitiba,3,4,300,4,110000000.0
Casa,Novo Mundo,Curitiba,12,4,270,2,110000000.0
Apartamento,Balneário Perequê,Porto Belo,1,3,131,2,110000000.0
Casa,Bal. Brejatuba,Guaratuba,5,4,242,3,110000000.0
Casa,Vila Itaqui,Campo Largo,2,4,352,2,109000000.0
Casa,Água Verde,Curitiba,2,3,198,5,109000000.0
Triplex,Água Verde,Curitiba,2,3,198,5,109000000.0
Casa,Água Verde,Curitiba,1,3,198,2,109000000.0
Casa,Boqueirão,Curitiba,2,5,260,4,109000000.0
Casa,Canguiri,Colombo,2,2,182,0,109000000.0
Apartamento,Mercês,Curitiba,2,4,318,3,109000000.0
Sobrado,Água Verde,Curitiba,2,3,198,5,109000000.0
Sobrado,Fanny,Curitiba,2,3,175,2,109000000.0
Sobrado,Água Verde,Curitiba,3,3,198,4,109000000.0
Casa,Orfãs,Ponta Grossa,2,3,185,1,109000000.0
Casa,Xaxim,Curitiba,3,3,319,2,108700000.0
Apartamento,Mercês,Curitiba,3,3,268,3,108300000.0
Cobertura,Centro,Ponta Grossa,0,2,250,1,108200000.0
Casa,Fraron,Pato Branco,5,3,170,3,108000000.0
Casa,Atuba,Colombo,5,5,400,6,108000000.0
Apartamento,Centro,Curitiba,2,3,188,2,108000000.0
Sobrado,Xaxim,Curitiba,4,3,223,4,107900000.0
Apartamento,Orfãs,Ponta Grossa,0,3,155,2,107000000.0
Casa,Portão,Curitiba,3,4,233,4,107000000.0
Sobrado,Cidade Industrial,Curitiba,4,3,220,3,107000000.0
Casa,São Francisco,Curitiba,9,4,151,3,107000000.0
Sobrado,Santa Felicidade,Curitiba,1,3,166,1,105529697.0
Cobertura,Ahú,Curitiba,2,3,204,4,105000000.0
Apartamento,Centro,Pato Branco,2,3,352,2,105000000.0
Casa,Santa Quitéria,Curitiba,4,3,225,4,105000000.0
Apartamento,Centro,Pato Branco,2,3,294,1,105000000.0
Casa,Uberaba,Curitiba,1,3,192,2,105000000.0
Apartamento,Bigorrilho,Curitiba,2,3,141,2,105000000.0
Casa,Portão,Curitiba,2,3,218,2,105000000.0
Casa,Centro,Pato Branco,2,3,125,1,105000000.0
Sobrado,Parque Do Som,Pato Branco,2,3,170,3,105000000.0
Casa,Cristo Rei,Pato Branco,3,3,163,3,105000000.0
Casa,Jardim Social,Curitiba,4,5,303,4,105000000.0
Casa,Bairro Alto,Curitiba,5,5,333,6,104000000.0
Apartamento,Mossunguê,Curitiba,1,2,95,1,103809300.0
Sobrado,Jardim Das Américas,Curitiba,2,3,141,4,102500000.0
Apartamento,Estrela,Ponta Grossa,2,6,254,4,102400000.0
Apartamento,Mossunguê,Curitiba,0,3,95,1,100000000.0
Casa,Jardim Primavera,Pato Branco,2,3,211,3,100000000.0
Sobrado,Boa Vista,Curitiba,4,3,201,3,99900000.0
Sobrado,Jardim Monza,Colombo,5,3,326,3,99800000.0
Casa,Fanny,Curitiba,0,3,168,2,99800000.0
Sobrado,Menino Deus,Pato Branco,4,4,485,5,99800000.0
Casa,Santa Cândida,Curitiba,2,3,180,4,99500000.0
Casa,Pilarzinho,Curitiba,4,4,242,3,99500000.0
Casa,Portão,Curitiba,3,4,229,0,99500000.0
Sobrado,Eucaliptos,Fazenda Rio Grande,3,3,220,4,99500000.0
Triplex,Centro,Guaratuba,2,3,190,4,99500000.0
Sobrado,Guabirotuba,Curitiba,2,3,126,3,99346800.0
Sobrado,Seminário,Curitiba,2,4,200,5,99000000.0
Sobrado,Cidade Industrial,Curitiba,5,4,310,4,99000000.0
Sobrado,Bairro Alto,Curitiba,3,3,190,5,99000000.0
Sobrado,Jardim Das Américas,Curitiba,2,3,232,1,99000000.0
Casa,Planta Santa Tereza,Colombo,2,3,150,1,99000000.0
Apartamento,Fanny,Curitiba,1,3,122,3,99000000.0
Sobrado,Pilarzinho,Curitiba,2,4,241,4,99000000.0
Casa,Vila Ferrari Ii,Campo Largo,2,3,254,1,99000000.0
Casa,Itapema Do Norte,Itapoá,3,3,197,4,99000000.0
Sobrado,La Salle,Pato Branco,2,3,148,3,99000000.0
Casa,Butiatuvinha,Curitiba,5,4,276,0,99000000.0
Casa,Ahú,Curitiba,4,4,205,2,99000000.0
Apartamento,Centro,Balneário Piçarras,1,2,118,2,98494470.0
Sobrado,Ahú,Curitiba,2,6,187,1,98000000.0
Sobrado,São Gabriel,Colombo,2,3,235,4,98000000.0
Triplex,Pineville,Pinhais,1,6,260,5,98000000.0
Sobrado,Campina Do Siqueira,Curitiba,0,3,238,4,98000000.0
Sobrado,Centro,Guaratuba,3,4,247,4,98000000.0
Sobrado,Xaxim,Curitiba,3,3,242,4,98000000.0
Triplex,Santa Cândida,Curitiba,4,4,206,4,98000000.0
Sobrado,Uberaba,Curitiba,4,4,200,4,98000000.0
Sobrado,Guabirotuba,Curitiba,2,4,212,4,98000000.0
Apartamento,Centro Cívico,Curitiba,2,2,193,3,98000000.0
Sobrado,Fraron,Pato Branco,2,3,196,3,98000000.0
Sobrado,Jardim Das Américas,Curitiba,3,3,280,3,98000000.0
Casa,Jardim Das Américas,Curitiba,7,4,148,4,98000000.0
Sobrado,Santa Quitéria,Curitiba,3,4,240,3,98000000.0
Casa,Boa Vista,Curitiba,4,3,115,1,98000000.0
Casa,Tingui,Curitiba,6,4,247,3,98000000.0
Casa,Aeroporto,Pato Branco,2,3,210,4,98000000.0
Sobrado,Uberaba,Curitiba,4,4,266,4,97900000.0
Sobrado,Bacacheri,Curitiba,3,3,183,4,97300000.0
Apartamento,Armação,Penha,1,3,170,2,97039896.0
Apartamento,Batel,Curitiba,2,4,234,3,97000000.0
Sobrado,Jardim Botânico,Curitiba,2,4,237,2,97000000.0
Casa,Capão Da Imbuia,Curitiba,1,6,310,1,97000000.0
Sobrado,Jardim Botânico,Curitiba,0,4,257,2,96800000.0
Casa,Centro,Colombo,2,4,120,2,96500000.0
Casa,Seminário,Curitiba,1,4,208,3,96500000.0
Apartamento,Boa Vista,Curitiba,3,3,184,2,96350000.0
Apartamento,Juvevê,Curitiba,1,3,93,3,96311500.0
Sobrado,Monções,Matinhos,2,3,233,2,96250000.0
Sobrado,Monções,Matinhos,0,3,233,3,96250000.0
Casa,Brejatuba,Guaratuba,6,5,198,3,96000000.0
Casa,Vila São Lucas,Colombo,0,3,100,0,96000000.0
Casa,Portão,Curitiba,4,3,200,4,96000000.0
Casa,Albatroz,Matinhos,1,2,210,3,96000000.0
Sobrado,Balneário Atami,Pontal Do Paraná,2,4,171,5,96000000.0
Sobrado,Brejatuba,Guaratuba,4,3,198,5,96000000.0
Casa,Xaxim,Curitiba,5,4,234,2,96000000.0
Apartamento,Orfãs,Ponta Grossa,2,3,231,2,95800000.0
Casa,Seminário,Curitiba,4,4,276,1,95800000.0
Apartamento,Orfãs,Ponta Grossa,2,3,231,2,95800000.0
Casa,Rebouças,Curitiba,0,2,214,1,95500000.0
Sobrado,Capao Da Imbuia,Curitiba,3,4,180,6,95400000.0
Casa,Fraron,Pato Branco,2,4,197,4,95000000.0
Sobrado,Pilarzinho,Curitiba,2,3,188,3,95000000.0
Sobrado,Boa Vista,Curitiba,3,3,214,2,95000000.0
Casa,Santa Felicidade,Curitiba,6,3,260,4,95000000.0
Casa,Orleans,Curitiba,4,2,436,1,95000000.0
Casa,Fanny,Curitiba,6,5,363,6,95000000.0
Casa,Abranches,Curitiba,2,3,240,2,95000000.0
Apartamento,Batel,Curitiba,0,3,210,1,95000000.0
Sobrado,Afonso Pena,São José Dos Pinhais,2,4,380,4,95000000.0
Apartamento,Portão,Curitiba,2,4,190,3,95000000.0
Sobrado,Portão,Curitiba,5,3,162,3,95000000.0
Casa,Barreirinha,Curitiba,3,4,236,3,95000000.0
Sobrado,Brejatuba,Guaratuba,2,4,157,5,95000000.0
Sobrado,Tingui,Curitiba,2,3,145,4,95000000.0
Sobrado,Portão,Curitiba,1,3,155,3,95000000.0
Sobrado,Boqueirão,Curitiba,5,3,242,2,95000000.0
Casa,Santa Quitéria,Curitiba,2,3,216,3,95000000.0
Apartamento,Balneário Uirapuru,Itapoá,2,3,159,2,95000000.0
Apartamento,Ahú,Curitiba,2,3,209,3,95000000.0
Sobrado,Xaxim,Curitiba,3,4,194,4,95000000.0
Apartamento,Batel,Curitiba,2,4,257,4,94990000.0
Apartamento,Centro,Pato Branco,1,3,150,2,94900000.0
Sobrado,Jardim Das Américas,Curitiba,3,4,257,4,94850000.0
Apartamento,Bacacheri,Curitiba,2,3,164,2,94238754.0
Sobrado,Cará-Cará,Ponta Grossa,2,3,195,0,94000000.0
Sobrado,Iná,São José Dos Pinhais,2,3,200,3,94000000.0
Sobrado,Fraron,Pato Branco,2,3,144,2,94000000.0
Apartamento,Alto Da Rua Xv,Curitiba,2,3,169,2,93585200.0
Sobrado,Capão Da Imbuia,Curitiba,3,3,159,1,93500000.0
Apartamento,São Pedro,São José Dos Pinhais,2,4,188,2,93243940.0
Casa,Santa Cândida,Curitiba,5,3,173,3,93000000.0
Apartamento,Bom Retiro,Curitiba,2,3,154,2,93000000.0
Casa,Jardim Flórida,Campo Mourão,2,3,204,3,92000000.0
Sobrado,Balneário Princesa Do Mar,Itapoá,1,3,224,2,92000000.0
Sobrado,Pilarzinho,Curitiba,2,3,141,2,92000000.0
Casa,Emiliano Perneta,Pinhais,0,3,239,2,92000000.0
Apartamento,Caioba,Matinhos,2,2,148,2,91862500.0
Sobrado,Barreirinha,Curitiba,3,3,169,3,91500000.0
Casa,Boa Vista,Curitiba,0,4,219,5,91000000.0
Apartamento,Juvevê,Curitiba,1,2,115,2,90204620.0
Apartamento,Juvevê,Curitiba,0,1,93,1,90204620.0
Sobrado,Brejatuba,Guaratuba,2,4,157,5,90000000.0
Sobrado,Vista Alegre,Curitiba,4,3,228,3,90000000.0
Casa,Trianon,Guarapuava,2,3,172,3,90000000.0
Sobrado,Boa Vista,Curitiba,3,3,139,4,90000000.0
Sobrado,Cadorin,Pato Branco,2,3,160,2,90000000.0
Casa,Afonso Pena,São José Dos Pinhais,0,3,188,1,90000000.0
Casa,Boqueirão,Curitiba,8,4,181,3,90000000.0
Casa,Pinheirinho,Curitiba,7,3,247,3,90000000.0
Apartamento,Cabral,Curitiba,2,3,205,0,90000000.0
Casa,Bacacheri,Curitiba,2,4,300,3,89900000.0
Casa,Centro Cívico,Curitiba,4,7,265,4,89900000.0
Casa,Novo Mundo,Curitiba,2,3,207,1,89900000.0
Apartamento,Balneário Jamail Mar,Matinhos,2,2,79,2,89900000.0
Cobertura,Bigorrilho,Curitiba,2,3,242,2,89900000.0
Casa,Santo Antônio,Pato Branco,2,3,149,3,89892000.0
Sobrado,Gaivotas,Matinhos,4,3,162,3,89850000.0
Casa,Planta Santa Tereza,Colombo,2,3,138,2,89500000.0
Cobertura,Gaivotas,Matinhos,1,3,128,2,89500000.0
Sobrado,Portão,Curitiba,1,3,290,5,89500000.0
Casa,Boqueirão,Curitiba,2,3,160,2,89500000.0
Apartamento,Centro,Pato Branco,2,3,166,2,89500000.0
Casa,São Marcos,Joinville,5,3,185,4,89500000.0
Sobrado,Vista Alegre,Curitiba,2,4,159,2,89500000.0
Sobrado,Atuba,Curitiba,8,3,220,2,89000000.0
Sobrado,Pineville,Pinhais,2,3,129,3,89000000.0
Sobrado,Tingui,Curitiba,2,3,145,4,89000000.0
Sobrado,Boqueirão,Curitiba,2,3,240,3,89000000.0
Casa,Brejatuba,Guaratuba,3,4,160,5,89000000.0
Casa,Cristo Rei,Pato Branco,2,3,200,1,89000000.0
Sobrado,Fraron,Pato Branco,2,3,156,2,89000000.0
Casa,Lindóia,Curitiba,2,3,179,2,89000000.0
Sobrado,Bacacheri,Curitiba,1,3,172,3,89000000.0
Apartamento,Água Verde,Curitiba,2,3,175,3,89000000.0
Casa,Capão Da Imbuia,Curitiba,5,4,220,2,89000000.0
Apartamento,Agua Verde,Curitiba,1,3,224,3,89000000.0
Sobrado,Bairro Alto,Curitiba,7,6,380,4,89000000.0
Casa,Santana,Guarapuava,3,3,160,3,89000000.0
Casa,Boa Vista,Curitiba,0,3,225,2,89000000.0
Sobrado,Hauer,Curitiba,2,3,165,3,89000000.0
Apartamento,Armação,Penha,1,3,73,0,88893921.0
Apartamento,Alto Da Glória,Curitiba,2,3,221,4,88000000.0
Sobrado,Dos Estados,Guarapuava,2,3,215,2,88000000.0
Casa,Bom Retiro,Curitiba,4,3,166,2,88000000.0
Apartamento,Centro,Pato Branco,2,3,210,4,87900000.0
Apartamento,Caioba,Matinhos,1,3,110,2,87500000.0
Apartamento,Juvevê,Curitiba,2,2,79,2,87225258.0
Sobrado,Santa Felicidade,Curitiba,2,3,203,4,87000000.0
Sobrado,La Salle,Pato Branco,2,3,230,3,87000000.0
Sobrado,Morro Alto,Guarapuava,1,3,150,3,87000000.0
Apartamento,Juvevê,Curitiba,2,3,244,3,87000000.0
Sobrado,Xaxim,Curitiba,0,3,115,2,87000000.0
Sobrado,Jardim Das Américas,Curitiba,2,4,173,4,87000000.0
Cobertura,Gaivotas,Matinhos,2,3,124,3,86950000.0
Apartamento,Cabral,Curitiba,2,3,162,3,86500000.0
Apartamento,Portão,Curitiba,1,3,144,2,86500000.0
Triplex,Cidade Industrial,Curitiba,3,4,223,1,86000000.0
Casa,Cajuru,Curitiba,7,2,134,2,86000000.0
Casa,Fraron,Pato Branco,2,3,181,3,86000000.0
Apartamento,Centro,Pato Branco,2,3,176,3,86000000.0
Apartamento,Caioba,Matinhos,1,3,147,3,86000000.0
Cobertura,Boa Vista,Curitiba,0,2,160,0,86000000.0
Sobrado,Santa Felicidade,Curitiba,2,3,128,3,86000000.0
Casa,Parzianello,Pato Branco,1,3,130,1,85900000.0
Casa,Oficinas,Ponta Grossa,4,4,293,2,85000000.0
Casa,Piçarras,Guaratuba,3,4,216,3,85000000.0
Apartamento,Ahú,Curitiba,2,4,142,4,85000000.0
Sobrado,Fazendinha,Curitiba,5,3,160,2,85000000.0
Casa,Afonso Pena,São José Dos Pinhais,6,4,213,3,85000000.0
Apartamento,Boqueirão,Curitiba,2,3,148,2,85000000.0
Sobrado,Fanny,Curitiba,4,3,207,4,85000000.0
Casa,Jardim Amélia,Pinhais,1,6,290,3,85000000.0
Casa,Pinheirinho,Curitiba,2,3,151,3,85000000.0
Casa,Bacacheri,Curitiba,3,5,157,3,85000000.0
Casa,Balneário Monções,Pontal Do Paraná,4,3,156,2,85000000.0
Sobrado,Uberaba,Curitiba,2,3,180,2,85000000.0
Apartamento,Água Verde,Curitiba,2,3,220,3,85000000.0
Casa,Novo Mundo,Curitiba,2,3,119,1,85000000.0
Casa,Pilarzinho,Curitiba,2,3,195,4,85000000.0
Sobrado,Barreirinha,Curitiba,7,2,3,1,85000000.0
Casa,Xaxim,Curitiba,6,4,234,4,85000000.0
Apartamento,Caioba,Matinhos,2,2,131,3,85000000.0
Sobrado,Atuba,Curitiba,2,4,192,3,85000000.0
Apartamento,Batel,Curitiba,1,3,164,2,85000000.0
Sobrado,Sítio Cercado,Curitiba,3,3,243,2,85000000.0
Casa,Cajuru,Curitiba,0,4,120,1,85000000.0
Apartamento,Batel,Curitiba,2,3,179,3,85000000.0
Casa,Xaxim,Curitiba,3,3,164,2,85000000.0
Casa,Jardim Botânico,Curitiba,5,4,200,2,85000000.0
Sobrado,Bacacheri,Curitiba,2,3,185,4,85000000.0
Casa,São Francisco,Curitiba,1,4,130,4,85000000.0
Sobrado,Balneário Jd. Pérola Do Atlântico,Itapoá,3,3,232,3,85000000.0
Casa,Bacacheri,Curitiba,2,3,210,3,85000000.0
Casa,Jardim Botânico,Curitiba,4,3,250,0,85000000.0
Casa,Itapema Do Norte,Itapoá,2,4,200,3,85000000.0
Apartamento,Batel,Curitiba,2,4,215,4,85000000.0
Sobrado,Boa Vista,Curitiba,1,3,190,2,85000000.0
Apartamento,Centro,Ponta Grossa,2,3,154,1,85000000.0
Casa,Oficinas,Ponta Grossa,4,4,259,3,85000000.0
Sobrado,Tingui,Curitiba,2,3,220,3,85000000.0
Sobrado,Uberaba,Curitiba,2,3,180,2,85000000.0
Casa,Boqueirão,Curitiba,5,5,105,1,85000000.0
Sobrado,Jardim Floresta,Pato Branco,2,3,248,3,85000000.0
Sobrado,Tingui,Curitiba,2,3,145,4,85000000.0
Sobrado,Cidade Industrial,Curitiba,2,6,234,4,85000000.0
Casa,Cadorin,Pato Branco,2,3,158,3,85000000.0
Casa,Trianon,Guarapuava,2,3,101,1,85000000.0
Sobrado,Uberaba,Curitiba,3,4,315,3,85000000.0
Casa,Pinheirinho,Curitiba,6,3,180,3,85000000.0
Casa,Santa Quitéria,Curitiba,3,3,195,4,85000000.0
Sobrado,Fraron,Pato Branco,1,3,145,3,85000000.0
Casa,Campo Largo Da Roseira,São José Dos Pinhais,2,3,194,3,85000000.0
Sobrado,Fazendinha,Curitiba,4,5,380,7,85000000.0
Casa,Pinheirinho,Curitiba,2,3,149,2,85000000.0
Sobrado,Jardim Das Américas,Campo Largo,2,4,223,1,84900000.0
Sobrado,Santa Cândida,Curitiba,3,4,154,3,84900000.0
Sobrado,Guaíra,Curitiba,5,6,550,4,84900000.0
Apartamento,Mossunguê,Curitiba,2,3,160,3,84900000.0
Apartamento,Juvevê,Curitiba,1,2,116,3,84900000.0
Casa,Amadori,Pato Branco,1,3,136,2,84900000.0
Apartamento,Centro,Penha,1,2,145,2,84800994.0
Sobrado,Barreirinha,Curitiba,3,3,230,3,84800000.0
Cobertura,Água Verde,Curitiba,2,2,259,2,84600000.0
Apartamento,Praia De Armação Do Itapocorói,Penha,1,4,101,0,84477931.0
Casa,Fazendinha,Curitiba,2,3,188,3,84000000.0
Casa,Hauer,Curitiba,3,3,350,3,84000000.0
Triplex,Monções,Pontal Do Paraná,2,3,132,4,84000000.0
Apartamento,Caioba,Matinhos,1,2,110,2,84000000.0
Casa,Tingui,Curitiba,2,3,171,2,84000000.0
Casa,Planta Santa Tereza,Colombo,2,3,168,2,84000000.0
Sobrado,Santo Inácio,Curitiba,1,3,103,2,84000000.0
Triplex,Centro,São José Dos Pinhais,0,3,145,3,83990000.0
Apartamento,Centro,Pato Branco,2,3,205,1,83687470.0
Cobertura,Balneário Brasília,Itapoá,1,3,155,3,83600000.0
Duplex,Água Verde,Curitiba,0,2,71,3,83049694.0
Sobrado,Balneário Itapema Do Norte,Itapoá,0,5,300,0,83000000.0
Apartamento,Seminário,Curitiba,2,3,148,2,83000000.0
Sobrado,Bacacheri,Curitiba,2,3,193,1,83000000.0
Sobrado,Santa Felicidade,Curitiba,0,3,203,1,83000000.0
Sobrado,Uberaba,Curitiba,3,3,204,3,83000000.0
Sobrado,Cidade Industrial,Curitiba,3,4,352,4,83000000.0
Apartamento,Alto Da Xv,Curitiba,2,3,217,3,83000000.0
Triplex,Gaivotas,Matinhos,1,3,147,3,83000000.0
Casa,Capão Raso,Curitiba,1,4,280,3,83000000.0
Apartamento,Seminário,Curitiba,2,3,148,2,83000000.0
Apartamento,Seminário,Curitiba,2,3,148,3,83000000.0
Apartamento,Seminário,Curitiba,2,2,148,1,83000000.0
Casa,Planta Santa Tereza,Colombo,2,3,166,2,83000000.0
Sobrado,Balneário Paese,Itapoá,1,4,284,4,83000000.0
Casa,Tingui,Curitiba,3,4,265,2,83000000.0
Apartamento,Seminário,Curitiba,2,2,148,3,83000000.0
Apartamento,Seminário,Curitiba,2,2,148,1,83000000.0
Sobrado,Lindóia,Curitiba,2,3,190,3,83000000.0
Casa,Parolin,Curitiba,24,4,288,1,82990000.0
Triplex,Costeira,São José Dos Pinhais,2,3,168,1,82900000.0
Apartamento,Centro,Pato Branco,2,3,169,1,82590011.0
Apartamento,Balneário Uirapuru,Itapoá,2,2,121,2,82430000.0
Casa,Solymar,Matinhos,2,4,156,3,82000000.0
Casa,Boqueirão,Curitiba,4,3,126,2,82000000.0
Sobrado,Bairro Alto,Curitiba,4,3,227,4,82000000.0
Sobrado,Cajuru,Curitiba,4,3,290,2,82000000.0
Cobertura,Água Verde,Curitiba,2,3,157,4,82000000.0
Sobrado,Cidade Industrial,Curitiba,2,4,235,3,82000000.0
Sobrado,Centro,São José Dos Pinhais,1,3,122,4,81990000.0
Casa,Boqueirão,Curitiba,4,3,182,3,81500000.0
Sobrado,Fraron,Pato Branco,2,3,144,3,81000000.0
Apartamento,Centro,Pato Branco,2,3,210,2,81000000.0
Cobertura,Boa Vista,Curitiba,1,2,158,1,81000000.0
Apartamento,Armação,Penha,1,3,175,2,80628609.0
Apartamento,Centro,Pato Branco,2,3,162,2,80400000.0
Apartamento,Centro,Ponta Grossa,2,3,122,1,80000000.0
Sobrado,Loteamento Montparnasse,Almirante Tamandaré,3,3,154,3,80000000.0
Apartamento,Bigorrilho,Curitiba,2,3,193,3,80000000.0
Apartamento,Jardim Das Américas,Curitiba,2,3,151,2,80000000.0
Apartamento,Centro,Pato Branco,1,3,162,1,80000000.0
Sobrado,Capão Da Imbuia,Curitiba,2,3,147,2,80000000.0
Apartamento,Cabral,Curitiba,1,2,130,1,80000000.0
Casa,Abranches,Curitiba,4,5,254,5,80000000.0
Apartamento,Batel,Curitiba,1,3,201,4,80000000.0
Sobrado,Jardim Cláudia,Pinhais,4,3,260,1,80000000.0
Casa,Capão Raso,Curitiba,2,3,306,3,80000000.0
Casa,Boqueirão,Curitiba,3,2,270,1,80000000.0
Casa,Novo Mundo,Curitiba,3,3,250,2,80000000.0
Apartamento,Brasília,Pato Branco,1,4,291,4,80000000.0
Sobrado,Portão,Curitiba,2,3,172,3,80000000.0
Sobrado,Atuba,Curitiba,3,5,277,4,80000000.0
Casa,Novo Mundo,Curitiba,0,5,269,2,80000000.0
Casa,Balneário Caravelas,Matinhos,3,3,201,3,80000000.0
Sobrado,Jardim Busmayer,Campo Largo,0,3,152,2,79990000.0
Triplex,Portão,Curitiba,3,3,156,3,79990000.0
Apartamento,Santo Inácio,Curitiba,2,3,135,2,79900000.0
Sobrado,Estância Pinhais,Pinhais,0,3,139,2,79900000.0
Sobrado,Santo Inácio,Curitiba,3,3,156,3,79900000.0
Sobrado,Santa Felicidade,Curitiba,2,4,160,2,79900000.0
Casa,Atuba,Pinhais,5,3,195,2,79900000.0
